timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
461.0,0.24,-0.9455,9.7909,0.0973,0.0973,-0.0147,0.56,-45.62,34.69,0.0323,0.0292,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.1,-2.0194,-0.4502,9.8918,0.0383,0.0383,-0.2074,0.81,-45.0,34.88,0.044,-0.007,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.201,1.2666,0.5593,9.8789,0.0418,0.0418,-0.0711,1.19,-44.75,34.94,0.0592,0.0105,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.301,0.0736,2.1372,9.1774,0.0697,0.0697,-0.0463,1.25,-44.56,34.75,0.0124,-0.004,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.401,2.1787,-1.1782,10.7512,-0.014,-0.014,-0.0306,1.19,-44.87,35.06,0.0367,-0.0409,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.5,-2.9061,0.132,9.1757,-0.1369,-0.1369,-0.0532,1.5,-44.44,34.75,0.0263,0.007,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.6,0.5114,0.2761,9.2099,-0.1029,-0.1029,-0.0239,0.88,-45.0,34.75,0.0232,-0.004,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.701,-0.6245,1.0613,10.1129,-0.0848,-0.0848,-0.0167,1.19,-44.19,35.13,0.0004,0.0082,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.8,-1.9436,-0.0836,10.5152,0.0174,0.0174,-0.0311,1.5,-44.75,35.0,-0.0292,-0.0071,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
461.901,-2.0626,0.7077,9.5057,0.0389,0.0389,-0.0114,1.19,-45.44,34.75,-0.0082,-0.0092,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.0,-1.2136,-0.3367,10.7304,0.1072,0.1072,-0.0225,0.88,-44.62,34.88,-0.0139,-0.0241,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.101,0.1841,0.505,10.5005,0.0328,0.0328,0.0302,1.0,-45.12,35.44,-0.0038,-0.0141,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.201,-3.2775,0.0986,10.6486,0.0123,0.0123,0.2061,1.0,-44.62,35.5,-0.0284,-0.0196,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.301,1.1437,0.3683,9.7995,-0.0086,-0.0086,0.168,0.88,-45.06,35.63,-0.0267,-0.018,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.401,-1.2885,0.2353,9.7105,-0.0264,-0.0264,0.0947,1.0,-45.12,35.56,-0.0184,0.01,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.501,-0.4983,1.4541,9.905,-0.0346,-0.0346,0.0381,1.13,-44.81,35.44,-0.0001,-0.0123,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.6,-1.3901,-1.2632,10.9766,0.0601,0.0601,-0.065,1.13,-45.75,34.88,0.0135,0.0014,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.7,-1.0397,2.4791,7.8429,0.2147,0.2147,-0.2126,1.63,-45.19,35.44,0.003,-0.0381,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.801,2.109,-0.1596,12.1712,0.2062,0.2062,-0.2813,1.25,-44.62,34.94,0.0698,-0.045,9.8062,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
462.904,0.8267,-0.1311,12.9843,0.0357,0.0357,-0.3532,1.5,-44.75,36.13,0.005,0.0134,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.001,-1.6013,1.1266,8.6848,-0.1039,-0.1039,-0.1595,1.38,-44.62,35.19,0.0354,0.0082,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.1,-1.1669,-1.3192,10.7861,-0.1949,-0.1949,-0.0234,1.88,-44.75,35.38,-0.0431,0.0456,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.2,1.1363,0.6906,8.1768,-0.1879,-0.1879,-0.0831,1.81,-44.87,34.56,0.0097,0.0416,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.301,0.1105,0.0584,8.0575,-0.0432,-0.0432,-0.0857,1.56,-44.87,35.13,0.0104,0.0049,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.401,0.384,1.4478,9.1686,-0.058,-0.058,-0.0911,1.25,-45.19,35.19,0.0202,-0.0039,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.501,-2.2582,-0.5449,9.0796,0.0311,0.0311,-0.1835,1.63,-44.87,35.06,0.0177,-0.0035,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.601,0.0242,0.5449,9.856,-0.002,-0.002,-0.1216,1.25,-44.31,35.31,0.0243,-0.0038,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.701,-0.7359,-0.9575,9.3748,-0.0529,-0.0529,-0.136,0.94,-44.75,35.13,0.0033,0.0041,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.801,2.0415,0.1201,8.8012,-0.0965,-0.0965,-0.1373,1.5,-45.0,34.94,0.022,0.0308,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
463.901,-0.759,-0.8325,8.9293,-0.0841,-0.0841,0.0129,1.25,-45.0,34.94,0.0074,0.0139,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.001,0.4833,0.9117,8.9938,-0.0422,-0.0422,-0.0169,1.69,-45.06,34.56,0.0122,0.0188,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.101,-1.1073,-1.5062,9.3599,-0.0408,-0.0408,0.084,1.94,-44.87,33.94,0.0106,0.0297,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.2,-1.4949,0.2444,8.2297,-0.0896,-0.0896,0.2317,1.94,-44.69,34.69,-0.028,0.043,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.301,-3.1675,0.0566,8.9937,-0.0563,-0.0563,0.289,1.94,-44.37,34.88,0.0558,0.0084,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.401,1.1807,0.1227,10.6887,-0.0307,-0.0307,0.1768,2.5,-44.0,34.0,-0.0211,-0.0088,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.501,2.3313,0.0849,9.9488,0.0153,0.0153,0.3322,2.0,-44.75,33.94,0.0414,-0.0211,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.601,0.9281,0.2057,10.0688,-0.1297,-0.1297,0.2479,2.13,-44.31,34.31,-0.0235,0.0219,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.701,2.8813,1.6419,8.244,-0.1323,-0.1323,-0.099,1.94,-44.5,34.63,-0.009,-0.0055,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.801,-5.1451,-1.5617,12.0037,0.0496,0.0496,-0.0349,1.94,-44.75,34.25,-0.0749,-0.0454,9.8062,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
464.901,-2.0907,-0.1292,10.7558,0.1425,0.1425,-0.0115,2.25,-44.81,35.31,-0.0144,0.0146,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.0,-2.8823,-0.5374,9.5886,0.084,0.084,-0.061,1.69,-44.19,35.0,-0.0714,-0.0064,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.1,2.8651,0.1553,9.1367,-0.0228,-0.0228,-0.1121,1.63,-44.75,34.81,-0.0146,0.0152,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.2,-2.502,0.4408,9.9143,-0.1367,-0.1367,-0.1409,2.25,-44.75,34.81,-0.0391,0.0154,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.3,3.1714,-0.2908,9.3412,-0.1812,-0.1812,-0.2098,2.5,-44.81,34.38,-0.0224,-0.0447,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.401,-1.0599,-0.8732,11.3238,-0.1677,-0.1677,-0.0921,1.94,-43.94,35.13,-0.0184,-0.0491,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.501,0.9602,-1.7035,10.0576,-0.0774,-0.0774,-0.0435,1.81,-44.69,35.75,-0.0231,-0.0166,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.601,0.0184,-0.6128,10.1877,-0.0064,-0.0064,0.0199,2.25,-44.69,35.38,0.0023,-0.0051,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.701,-1.343,-0.2136,9.7912,0.0615,0.0615,0.0875,2.0,-44.44,34.88,-0.0003,-0.0044,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.801,-0.2637,0.0138,9.9777,0.0663,0.0663,0.0874,2.5,-45.0,35.31,0.021,-0.0158,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
465.901,-2.1014,0.8062,9.4118,-0.0464,-0.0464,0.1878,1.63,-44.62,35.19,0.0222,0.0003,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.0,2.309,-0.3849,10.1008,-0.0422,-0.0422,0.2309,1.63,-44.25,35.44,0.0565,0.0003,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.1,-0.0044,0.0191,10.7505,-0.0322,-0.0322,0.1366,2.5,-44.75,36.06,-0.0144,0.0123,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.2,1.3111,0.2105,7.9963,0.152,0.152,0.1817,2.31,-44.94,35.5,0.034,0.0153,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.301,-2.1138,1.1908,8.7177,-0.0028,-0.0028,0.1641,2.0,-44.75,35.06,0.0237,0.059,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.4,-1.0287,1.106,7.2447,0.0534,0.0534,0.1687,1.69,-44.62,35.25,0.0364,0.0142,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.5,-1.8278,0.2579,12.4911,0.0929,0.0929,0.0544,2.19,-44.37,35.63,-0.0041,0.0531,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.6,-0.5479,0.5919,9.7428,0.1157,0.1157,-0.1311,2.38,-44.75,35.44,-0.0094,0.0231,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.7,-0.5623,-0.4677,10.7114,0.0587,0.0587,-0.1257,2.31,-44.56,35.56,0.0176,0.0113,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.8,2.507,0.8426,9.9936,0.0139,0.0139,-0.1113,2.44,-45.12,35.38,0.0014,0.0108,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
466.901,-1.9754,1.2736,8.6782,-0.0338,-0.0338,-0.1376,2.69,-44.94,35.44,0.0686,-0.0101,9.8064,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.0,0.5883,1.2911,10.677,0.0076,0.0076,-0.0912,1.88,-44.75,35.69,0.0092,-0.0129,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.1,-2.1784,2.4536,8.9992,-0.0189,-0.0189,-0.1651,1.88,-44.87,35.75,0.0493,-0.0243,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.2,-1.0044,0.2422,10.1671,-0.004,-0.004,-0.0831,2.44,-45.12,35.5,0.0094,-0.0194,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.3,-1.2328,1.0013,9.1178,-0.1278,-0.1278,-0.1001,2.25,-44.44,35.06,0.0253,-0.0051,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.4,-1.4351,0.9704,9.4376,-0.1668,-0.1668,0.0099,2.19,-44.81,35.81,-0.0151,-0.006,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.501,1.5278,0.4264,9.8315,-0.0949,-0.0949,-0.0187,1.81,-44.62,35.19,-0.0237,0.0017,9.8066,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.601,-1.4163,-0.2645,9.62,-0.0425,-0.0425,-0.0033,2.06,-45.06,34.81,-0.0392,-0.0092,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.701,1.91,1.5825,9.3737,0.0036,0.0036,0.0515,1.63,-45.12,35.06,-0.0302,-0.0041,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.801,-1.4388,1.2482,10.5518,0.0909,0.0909,0.0783,2.31,-44.44,35.5,-0.0201,-0.0101,9.8065,52.638214,-1.496679,153.35,6.717,6.0,315.17,23
467.901,-1.8009,1.5688,9.7805,0.05,0.05,-0.0325,2.5,-45.12,35.63,0.0066,-0.0327,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.0,-0.8264,3.1256,9.781,-0.0136,-0.0136,0.0055,2.0,-44.31,34.81,-0.0219,-0.0121,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.101,-2.3675,0.1333,10.919,-0.14,-0.14,0.0219,2.63,-44.87,35.44,-0.0459,0.0188,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.201,0.5082,1.8918,8.5508,-0.1891,-0.1891,-0.0843,1.63,-45.06,35.31,-0.0407,-0.0198,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.301,-1.5585,4.4153,8.2938,-0.0778,-0.0778,0.0106,1.75,-45.19,35.44,-0.0247,0.002,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.401,2.5847,2.2453,10.776,0.1395,0.1395,-0.1979,1.44,-45.0,35.13,-0.0556,0.0115,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.501,-1.7197,2.9518,9.881,0.1507,0.1507,-0.2347,0.88,-45.12,35.31,-0.0423,-0.0058,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.6,3.0056,0.4599,9.7783,0.1406,0.1406,-0.1984,0.94,-44.87,35.88,-0.0958,0.0115,9.8061,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.7,0.0018,3.2038,9.1888,-0.0164,-0.0164,-0.0517,0.5,-45.31,35.56,0.0118,0.0388,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.8,-2.1067,2.5327,11.2599,0.1127,0.1127,0.143,0.13,-45.25,35.63,0.0185,0.0205,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
468.9,-3.8187,0.905,9.7979,-0.0136,-0.0136,0.1606,0.5,-45.62,35.88,-0.0124,0.0002,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.001,0.203,2.0721,11.0074,0.1241,0.1241,-0.0582,0.94,-45.12,35.56,0.0114,0.0186,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.101,-0.4764,3.0175,10.0276,0.1192,0.1192,-0.0235,0.75,-45.19,35.44,0.0098,0.0061,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.201,-6.0803,-0.3517,12.3642,0.1251,0.1251,-0.0194,1.69,-45.37,35.25,0.07,0.0326,9.8063,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.301,1.2664,2.0572,8.9218,0.0621,0.0621,-0.5733,1.56,-45.56,35.63,-0.0472,0.0209,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.401,11.7911,2.5201,8.9694,-0.1262,-0.1262,-0.8639,1.63,-44.94,35.44,-0.0165,-0.0124,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.501,-0.0571,-1.2051,10.4358,-0.1393,-0.1393,-0.7829,1.81,-44.94,35.5,-0.1911,-0.0508,9.8046,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.601,9.8697,1.4853,7.336,-0.0504,-0.0504,-0.6725,1.75,-45.12,35.94,-0.1291,-0.076,9.8055,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.701,-4.1835,0.0632,10.5337,-0.1153,-0.1153,-0.1563,1.56,-45.5,36.0,-0.0521,0.0048,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.801,-7.0349,-0.1374,9.6646,0.0061,0.0061,0.1848,1.25,-44.94,36.06,-0.0443,-0.027,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
469.9,-0.5828,2.141,8.8027,-0.0735,-0.0735,0.4915,1.88,-45.0,34.63,0.1093,0.0153,9.8059,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.0,-7.68,2.4347,11.3745,0.0416,0.0416,0.5336,2.06,-45.25,35.19,0.0269,0.0113,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.1,1.3132,0.6936,11.0229,0.0675,0.0675,0.1629,2.56,-45.0,35.38,0.0936,-0.0021,9.8062,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.201,-5.4447,-1.0957,11.025,0.0212,0.0212,0.1019,2.63,-44.81,35.56,0.0482,0.0094,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.301,-0.6737,1.4871,9.25,0.0,0.0,-0.0889,2.06,-45.25,34.81,0.0012,0.0383,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.401,-4.2943,-2.4631,9.1888,0.019,0.019,-0.036,1.94,-44.69,35.06,0.0196,0.0035,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.501,-2.3914,0.4522,9.9391,-0.102,-0.102,-0.2188,1.81,-44.69,35.19,-0.0469,-0.0183,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.601,-1.8263,1.5055,9.2919,-0.164,-0.164,-0.1559,1.44,-44.56,35.19,0.0085,0.02,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.7,-2.6841,0.1632,10.0881,0.0601,0.0601,0.018,1.63,-45.31,34.81,0.0258,0.0247,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.8,-0.5529,0.6501,9.7167,0.0588,0.0588,-0.0173,2.56,-45.0,34.5,0.0104,0.0075,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
470.9,-2.2878,1.1357,10.1134,-0.0676,-0.0676,-0.1125,2.5,-45.25,35.0,0.0077,0.0006,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.0,0.6272,1.4969,9.1994,-0.0662,-0.0662,-0.0759,2.63,-44.81,34.44,0.0037,0.0127,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.101,-4.1604,-0.7278,10.2157,0.0316,0.0316,0.0989,2.31,-44.44,34.75,0.0171,0.0198,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.2,-3.7519,2.7965,8.208,0.1077,0.1077,-0.0029,1.94,-44.75,33.44,0.0241,-0.0055,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.3,-1.3791,1.0668,9.0219,-0.1175,-0.1175,-0.103,2.44,-44.62,33.69,0.0721,-0.0037,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.4,-1.5236,0.2012,10.0136,-0.172,-0.172,0.1631,2.31,-44.06,33.19,-0.0143,0.0092,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.5,-2.9562,1.0012,9.9703,0.0101,0.0101,0.0993,2.5,-44.56,32.38,-0.0143,0.0199,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.6,-0.3518,-1.3731,9.1659,0.0415,0.0415,0.1986,2.31,-44.62,33.0,-0.0485,0.029,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.7,-5.4265,1.9461,9.5804,0.0605,0.0605,0.222,2.56,-44.75,32.69,-0.02,0.0645,9.8063,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.8,-1.2056,0.8609,9.9778,0.0897,0.0897,0.3166,2.88,-44.62,32.31,-0.0634,0.0048,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
471.9,0.1114,1.1024,11.1113,0.0292,0.0292,-0.0931,2.5,-44.25,32.94,-0.0259,0.0566,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.0,1.1662,0.1384,8.6851,0.0653,0.0653,-0.0209,1.75,-44.25,32.38,-0.0071,-0.002,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.1,-4.6008,0.861,11.1363,0.3586,0.3586,0.3353,2.19,-44.12,32.0,-0.0891,-0.0127,9.8062,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.2,-1.4656,-0.3554,11.7995,0.1186,0.1186,0.0624,1.44,-44.0,32.38,-0.0057,-0.0405,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.301,-0.7492,-0.1025,11.8817,0.062,0.062,-0.0248,1.44,-44.75,32.06,-0.0677,0.0019,9.8063,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.401,1.1231,1.7779,8.3304,0.2342,0.2342,0.1025,0.81,-44.75,31.56,0.0125,0.0406,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.501,-2.8018,0.0627,9.3434,0.1485,0.1485,0.1651,1.56,-44.81,32.19,0.0224,0.0442,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.601,0.8683,-0.1344,9.5959,0.064,0.064,0.1689,0.88,-44.94,31.5,-0.0017,0.0352,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.701,-2.427,1.5082,10.5333,0.0724,0.0724,0.1538,1.06,-45.12,31.13,0.0159,0.0242,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.801,-0.9379,0.5205,9.7715,0.028,0.028,0.1751,0.88,-44.25,31.56,-0.0092,0.0099,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,23
472.901,-1.4726,-1.6648,10.2289,0.1105,0.1105,0.13,0.25,-44.62,31.63,-0.0019,0.0176,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.0,-1.4572,1.0434,8.9081,0.1382,0.1382,-0.0031,0.38,-44.94,31.69,-0.0302,0.0393,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.1,-1.7294,-0.7873,11.0665,0.1098,0.1098,-0.0103,0.19,-45.5,31.81,-0.0465,-0.0111,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.201,-0.064,-0.619,10.3441,0.0134,0.0134,0.0876,0.13,-44.62,31.69,0.0015,0.0162,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.3,-2.2044,1.488,10.1274,-0.006,-0.006,0.1468,-0.44,-44.62,31.38,0.0077,-0.0105,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.4,0.2049,-0.0166,9.7337,0.0448,0.0448,0.179,0.13,-44.87,31.75,0.0337,-0.0014,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.5,-2.3997,-0.5702,9.5999,-0.0251,-0.0251,0.0724,-1.12,-44.5,31.88,0.0313,-0.0186,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.6,0.8405,-0.868,9.7043,-0.0464,-0.0464,0.0324,-1.12,-44.94,32.06,0.007,-0.0128,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.7,-0.2038,2.3309,10.2888,-0.0201,-0.0201,0.0405,-0.69,-45.0,31.63,0.0138,0.0059,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.801,0.8324,0.4369,9.2289,0.0185,0.0185,-0.1239,-0.62,-44.94,31.69,-0.0078,-0.0119,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
473.902,2.1605,-1.0542,10.4143,-0.0324,-0.0324,-0.1927,-0.81,-44.56,32.44,0.031,0.0287,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.001,-3.4694,0.401,11.1507,-0.0848,-0.0848,-0.1857,-0.94,-45.69,32.44,-0.051,-0.0116,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.1,-0.1372,0.8105,9.4745,-0.0482,-0.0482,-0.1654,-0.94,-46.06,32.13,0.0109,0.0216,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.2,-2.4005,-0.7872,10.9308,-0.0612,-0.0612,-0.0909,-1.44,-45.69,32.06,-0.0666,-0.0306,9.8063,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.3,1.6013,-0.7731,10.4811,-0.0227,-0.0227,-0.0374,-1.81,-45.94,32.0,-0.0225,-0.0068,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.4,-0.3885,1.0947,9.8266,-0.0189,-0.0189,-0.0419,-1.44,-45.75,32.25,-0.0313,-0.0483,9.8064,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.5,1.3925,1.0687,10.5922,-0.0409,-0.0409,0.0195,-1.62,-45.62,32.25,0.0112,0.003,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.6,-1.8163,-0.3391,10.9259,0.0511,0.0511,0.0919,-2.62,-45.44,32.75,0.0338,0.0022,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.701,0.5669,0.2906,10.5263,0.0574,0.0574,0.0948,-1.31,-45.44,32.25,0.0213,0.0082,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.801,0.081,0.1668,9.663,-0.019,-0.019,0.0476,-1.56,-45.5,32.88,0.04,0.0036,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
474.901,0.3944,1.3092,9.4256,-0.0402,-0.0402,-0.0107,-1.06,-45.19,33.19,-0.0083,0.0087,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.001,1.7185,0.1658,10.5295,-0.0514,-0.0514,0.1296,-1.25,-45.37,33.44,-0.0253,-0.0083,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.101,-0.3333,-0.9757,11.1376,0.0023,0.0023,0.2923,-0.81,-45.44,33.44,-0.0403,0.0165,9.8065,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.201,4.2542,0.7731,9.0317,-0.01,-0.01,0.1386,-1.44,-44.87,33.38,-0.0828,-0.0527,9.8061,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.301,2.2611,-0.0424,9.9689,0.113,0.113,0.1663,-0.69,-44.94,32.63,0.0018,-0.0127,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.4,6.2314,0.2864,9.0422,-0.0491,-0.0491,-0.3595,-0.62,-45.56,33.63,-0.0307,0.0098,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.5,1.0741,0.0164,9.5462,-0.0954,-0.0954,-0.0019,-0.81,-45.31,33.56,0.0724,0.0426,9.8062,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
475.601,-4.7223,0.0591,11.8061,-0.0987,-0.0987,-0.4455,-0.75,-45.0,33.88,0.0064,0.0225,9.8066,52.639454,-1.498878,156.85,5.617,6.0,311.01,22
